cik,ticker,source,entity_name
813621,CIK813621,fundamentals,
813640,CIK813640,fundamentals,
813658,CIK813658,fundamentals,
813718,CIK813718,fundamentals,
813779,CIK813779,fundamentals,
813781,CIK813781,fundamentals,
813828,CIK813828,fundamentals,
813920,CIK813920,fundamentals,
814046,CIK814046,fundamentals,
814184,CIK814184,fundamentals,
814286,CIK814286,fundamentals,
814361,CIK814361,fundamentals,
814549,CIK814549,fundamentals,
814904,CIK814904,fundamentals,
814920,CIK814920,fundamentals,
815024,CIK815024,fundamentals,
815065,CIK815065,fundamentals,
815093,CIK815093,fundamentals,
815094,CIK815094,fundamentals,
815353,CIK815353,fundamentals,
815917,CIK815917,fundamentals,
816159,CIK816159,fundamentals,
816284,CIK816284,fundamentals,
817129,CIK817129,fundamentals,
817135,CIK817135,fundamentals,
817366,CIK817366,fundamentals,
817979,CIK817979,fundamentals,
818813,CIK818813,fundamentals,
819050,CIK819050,fundamentals,
819220,CIK819220,fundamentals,
819689,CIK819689,fundamentals,
819690,CIK819690,fundamentals,
819913,CIK819913,fundamentals,
820081,CIK820081,fundamentals,
820096,CIK820096,fundamentals,
820097,CIK820097,fundamentals,
820237,CIK820237,fundamentals,
820380,CIK820380,fundamentals,
820600,CIK820600,fundamentals,
820608,CIK820608,fundamentals,
820736,CIK820736,fundamentals,
820738,CIK820738,fundamentals,
820901,CIK820901,fundamentals,
820907,CIK820907,fundamentals,
821127,CIK821127,fundamentals,
82166,CIK82166,fundamentals,
821899,CIK821899,fundamentals,
821995,CIK821995,fundamentals,
822083,CIK822083,fundamentals,
822411,CIK822411,fundamentals,
822418,CIK822418,fundamentals,
822662,CIK822662,fundamentals,
822708,CIK822708,fundamentals,
822746,CIK822746,fundamentals,
822783,CIK822783,fundamentals,
822997,CIK822997,fundamentals,
823094,CIK823094,fundamentals,
823544,CIK823544,fundamentals,
823546,CIK823546,fundamentals,
823876,CIK823876,fundamentals,
824410,CIK824410,fundamentals,
825315,CIK825315,fundamentals,
825322,CIK825322,fundamentals,
825410,CIK825410,fundamentals,
825411,CIK825411,fundamentals,
825788,CIK825788,fundamentals,
826083,CIK826083,fundamentals,
82628,CIK82628,fundamentals,
826326,CIK826326,fundamentals,
826683,CIK826683,fundamentals,
826773,CIK826773,fundamentals,
827230,CIK827230,fundamentals,
827809,CIK827809,fundamentals,
827871,CIK827871,fundamentals,
828530,CIK828530,fundamentals,
828678,CIK828678,fundamentals,
828750,CIK828750,fundamentals,
828878,CIK828878,fundamentals,
828916,CIK828916,fundamentals,
828940,CIK828940,fundamentals,
829325,CIK829325,fundamentals,
829608,CIK829608,fundamentals,
830052,CIK830052,fundamentals,
830122,CIK830122,fundamentals,
830159,CIK830159,fundamentals,
830483,CIK830483,fundamentals,
830524,CIK830524,fundamentals,
830656,CIK830656,fundamentals,
830741,CIK830741,fundamentals,
830748,CIK830748,fundamentals,
830916,CIK830916,fundamentals,
831246,CIK831246,fundamentals,
831327,CIK831327,fundamentals,
831355,CIK831355,fundamentals,
831489,CIK831489,fundamentals,
831547,CIK831547,fundamentals,
831749,CIK831749,fundamentals,
831967,CIK831967,fundamentals,
831968,CIK831968,fundamentals,
832090,CIK832090,fundamentals,
83246,CIK83246,fundamentals,
832488,CIK832488,fundamentals,
8328,CIK8328,fundamentals,
832847,CIK832847,fundamentals,
833081,CIK833081,fundamentals,
833795,CIK833795,fundamentals,
83402,CIK83402,fundamentals,
834071,CIK834071,fundamentals,
834162,CIK834162,fundamentals,
834285,CIK834285,fundamentals,
835012,CIK835012,fundamentals,
835095,CIK835095,fundamentals,
835357,CIK835357,fundamentals,
835729,CIK835729,fundamentals,
835887,CIK835887,fundamentals,
836106,CIK836106,fundamentals,
836147,CIK836147,fundamentals,
836429,CIK836429,fundamentals,
836658,CIK836658,fundamentals,
836809,CIK836809,fundamentals,
836937,CIK836937,fundamentals,
837010,CIK837010,fundamentals,
837173,CIK837173,fundamentals,
837342,CIK837342,fundamentals,
837490,CIK837490,fundamentals,
837852,CIK837852,fundamentals,
837919,CIK837919,fundamentals,
838796,CIK838796,fundamentals,
838879,CIK838879,fundamentals,
839345,CIK839345,fundamentals,
839441,CIK839441,fundamentals,
839443,CIK839443,fundamentals,
840264,CIK840264,fundamentals,
840467,CIK840467,fundamentals,
840883,CIK840883,fundamentals,
840889,CIK840889,fundamentals,
8411,CIK8411,fundamentals,
84129,CIK84129,fundamentals,
841501,CIK841501,fundamentals,
841692,CIK841692,fundamentals,
842013,CIK842013,fundamentals,
842183,CIK842183,fundamentals,
842295,CIK842295,fundamentals,
842314,CIK842314,fundamentals,
842518,CIK842518,fundamentals,
842694,CIK842694,fundamentals,
842722,CIK842722,fundamentals,
84290,CIK84290,fundamentals,
843212,CIK843212,fundamentals,
843368,CIK843368,fundamentals,
844048,CIK844048,fundamentals,
844143,CIK844143,fundamentals,
844161,CIK844161,fundamentals,
844538,CIK844538,fundamentals,
844788,CIK844788,fundamentals,
844789,CIK844789,fundamentals,
844887,CIK844887,fundamentals,
845091,CIK845091,fundamentals,
845289,CIK845289,fundamentals,
845698,CIK845698,fundamentals,
845750,CIK845750,fundamentals,
845818,CIK845818,fundamentals,
846876,CIK846876,fundamentals,
846901,CIK846901,fundamentals,
846931,CIK846931,fundamentals,
847015,CIK847015,fundamentals,
847320,CIK847320,fundamentals,
847383,CIK847383,fundamentals,
847384,CIK847384,fundamentals,
847415,CIK847415,fundamentals,
847416,CIK847416,fundamentals,
847464,CIK847464,fundamentals,
849213,CIK849213,fundamentals,
849502,CIK849502,fundamentals,
849547,CIK849547,fundamentals,
849636,CIK849636,fundamentals,
8497,CIK8497,fundamentals,
849706,CIK849706,fundamentals,
850209,CIK850209,fundamentals,
850261,CIK850261,fundamentals,
850460,CIK850460,fundamentals,
850483,CIK850483,fundamentals,
850579,CIK850579,fundamentals,
850606,CIK850606,fundamentals,
850660,CIK850660,fundamentals,
850693,CIK850693,fundamentals,
850971,CIK850971,fundamentals,
851249,CIK851249,fundamentals,
851726,CIK851726,fundamentals,
852437,CIK852437,fundamentals,
852564,CIK852564,fundamentals,
852570,CIK852570,fundamentals,
852766,CIK852766,fundamentals,
852772,CIK852772,fundamentals,
852953,CIK852953,fundamentals,
853464,CIK853464,fundamentals,
853496,CIK853496,fundamentals,
853566,CIK853566,fundamentals,
853695,CIK853695,fundamentals,
85408,CIK85408,fundamentals,
854395,CIK854395,fundamentals,
854398,CIK854398,fundamentals,
854701,CIK854701,fundamentals,
854800,CIK854800,fundamentals,
854852,CIK854852,fundamentals,
854860,CIK854860,fundamentals,
855574,CIK855574,fundamentals,
855612,CIK855612,fundamentals,
855654,CIK855654,fundamentals,
855787,CIK855787,fundamentals,
855874,CIK855874,fundamentals,
85608,CIK85608,fundamentals,
856135,CIK856135,fundamentals,
85704,CIK85704,fundamentals,
857115,CIK857115,fundamentals,
857501,CIK857501,fundamentals,
857737,CIK857737,fundamentals,
857872,CIK857872,fundamentals,
857957,CIK857957,fundamentals,
858339,CIK858339,fundamentals,
858395,CIK858395,fundamentals,
858452,CIK858452,fundamentals,
858470,CIK858470,fundamentals,
858655,CIK858655,fundamentals,
858748,CIK858748,fundamentals,
858800,CIK858800,fundamentals,
858803,CIK858803,fundamentals,
859014,CIK859014,fundamentals,
859139,CIK859139,fundamentals,
859163,CIK859163,fundamentals,
859222,CIK859222,fundamentals,
859313,CIK859313,fundamentals,
859368,CIK859368,fundamentals,
859475,CIK859475,fundamentals,
859598,CIK859598,fundamentals,
859737,CIK859737,fundamentals,
85974,CIK85974,fundamentals,
859747,CIK859747,fundamentals,
859905,CIK859905,fundamentals,
859906,CIK859906,fundamentals,
859911,CIK859911,fundamentals,
859917,CIK859917,fundamentals,
859921,CIK859921,fundamentals,
860131,CIK860131,fundamentals,
860331,CIK860331,fundamentals,
860518,CIK860518,fundamentals,
860519,CIK860519,fundamentals,
860543,CIK860543,fundamentals,
861361,CIK861361,fundamentals,
861370,CIK861370,fundamentals,
86144,CIK86144,fundamentals,
861441,CIK861441,fundamentals,
861838,CIK861838,fundamentals,
861878,CIK861878,fundamentals,
861955,CIK861955,fundamentals,
862480,CIK862480,fundamentals,
862510,CIK862510,fundamentals,
86264,CIK86264,fundamentals,
862923,CIK862923,fundamentals,
863015,CIK863015,fundamentals,
863061,CIK863061,fundamentals,
863157,CIK863157,fundamentals,
863456,CIK863456,fundamentals,
863895,CIK863895,fundamentals,
864233,CIK864233,fundamentals,
864264,CIK864264,fundamentals,
864270,CIK864270,fundamentals,
864328,CIK864328,fundamentals,
864509,CIK864509,fundamentals,
864559,CIK864559,fundamentals,
864683,CIK864683,fundamentals,
864839,CIK864839,fundamentals,
864921,CIK864921,fundamentals,
865058,CIK865058,fundamentals,
865415,CIK865415,fundamentals,
865436,CIK865436,fundamentals,
865549,CIK865549,fundamentals,
865570,CIK865570,fundamentals,
865754,CIK865754,fundamentals,
865911,CIK865911,fundamentals,
865917,CIK865917,fundamentals,
865941,CIK865941,fundamentals,
866054,CIK866054,fundamentals,
866121,CIK866121,fundamentals,
866368,CIK866368,fundamentals,
866458,CIK866458,fundamentals,
866609,CIK866609,fundamentals,
866873,CIK866873,fundamentals,
866970,CIK866970,fundamentals,
867028,CIK867028,fundamentals,
867374,CIK867374,fundamentals,
867493,CIK867493,fundamentals,
86759,CIK86759,fundamentals,
867665,CIK867665,fundamentals,
867687,CIK867687,fundamentals,
867773,CIK867773,fundamentals,
867963,CIK867963,fundamentals,
868082,CIK868082,fundamentals,
868267,CIK868267,fundamentals,
868271,CIK868271,fundamentals,
868368,CIK868368,fundamentals,
868611,CIK868611,fundamentals,
868725,CIK868725,fundamentals,
868740,CIK868740,fundamentals,
868809,CIK868809,fundamentals,
869187,CIK869187,fundamentals,
869484,CIK869484,fundamentals,
869487,CIK869487,fundamentals,
869495,CIK869495,fundamentals,
869531,CIK869531,fundamentals,
869660,CIK869660,fundamentals,
869986,CIK869986,fundamentals,
870385,CIK870385,fundamentals,
87047,CIK87047,fundamentals,
870732,CIK870732,fundamentals,
870743,CIK870743,fundamentals,
870753,CIK870753,fundamentals,
870815,CIK870815,fundamentals,
870826,CIK870826,fundamentals,
871344,CIK871344,fundamentals,
872248,CIK872248,fundamentals,
872448,CIK872448,fundamentals,
872821,CIK872821,fundamentals,
872835,CIK872835,fundamentals,
873044,CIK873044,fundamentals,
873185,CIK873185,fundamentals,
873198,CIK873198,fundamentals,
873364,CIK873364,fundamentals,
873540,CIK873540,fundamentals,
873799,CIK873799,fundamentals,
874016,CIK874016,fundamentals,
874214,CIK874214,fundamentals,
874292,CIK874292,fundamentals,
874495,CIK874495,fundamentals,
874663,CIK874663,fundamentals,
874691,CIK874691,fundamentals,
874710,CIK874710,fundamentals,
874733,CIK874733,fundamentals,
874792,CIK874792,fundamentals,
874841,CIK874841,fundamentals,
874977,CIK874977,fundamentals,
875159,CIK875159,fundamentals,
875278,CIK875278,fundamentals,
875296,CIK875296,fundamentals,
875622,CIK875622,fundamentals,
87565,CIK87565,fundamentals,
876134,CIK876134,fundamentals,
876367,CIK876367,fundamentals,
876378,CIK876378,fundamentals,
877422,CIK877422,fundamentals,
877890,CIK877890,fundamentals,
878004,CIK878004,fundamentals,
878079,CIK878079,fundamentals,
878088,CIK878088,fundamentals,
878520,CIK878520,fundamentals,
878522,CIK878522,fundamentals,
878526,CIK878526,fundamentals,
878560,CIK878560,fundamentals,
878616,CIK878616,fundamentals,
878726,CIK878726,fundamentals,
878802,CIK878802,fundamentals,
878828,CIK878828,fundamentals,
879519,CIK879519,fundamentals,
879555,CIK879555,fundamentals,
879575,CIK879575,fundamentals,
879682,CIK879682,fundamentals,
879703,CIK879703,fundamentals,
879796,CIK879796,fundamentals,
879993,CIK879993,fundamentals,
880059,CIK880059,fundamentals,
880115,CIK880115,fundamentals,
880116,CIK880116,fundamentals,
880177,CIK880177,fundamentals,
880285,CIK880285,fundamentals,
880432,CIK880432,fundamentals,
880446,CIK880446,fundamentals,
880460,CIK880460,fundamentals,
880555,CIK880555,fundamentals,
880562,CIK880562,fundamentals,
880643,CIK880643,fundamentals,
880771,CIK880771,fundamentals,
880804,CIK880804,fundamentals,
881453,CIK881453,fundamentals,
881464,CIK881464,fundamentals,
881524,CIK881524,fundamentals,
881695,CIK881695,fundamentals,
881716,CIK881716,fundamentals,
881790,CIK881790,fundamentals,
881890,CIK881890,fundamentals,
882104,CIK882104,fundamentals,
882154,CIK882154,fundamentals,
882235,CIK882235,fundamentals,
882289,CIK882289,fundamentals,
882800,CIK882800,fundamentals,
882829,CIK882829,fundamentals,
882873,CIK882873,fundamentals,
883293,CIK883293,fundamentals,
883758,CIK883758,fundamentals,
883902,CIK883902,fundamentals,
883943,CIK883943,fundamentals,
883945,CIK883945,fundamentals,
883980,CIK883980,fundamentals,
883981,CIK883981,fundamentals,
884130,CIK884130,fundamentals,
884217,CIK884217,fundamentals,
884363,CIK884363,fundamentals,
884504,CIK884504,fundamentals,
884629,CIK884629,fundamentals,
884650,CIK884650,fundamentals,
884713,CIK884713,fundamentals,
884731,CIK884731,fundamentals,
884905,CIK884905,fundamentals,
884940,CIK884940,fundamentals,
885074,CIK885074,fundamentals,
885306,CIK885306,fundamentals,
885322,CIK885322,fundamentals,
885475,CIK885475,fundamentals,
8855,CIK8855,fundamentals,
885531,CIK885531,fundamentals,
885542,CIK885542,fundamentals,
885551,CIK885551,fundamentals,
885568,CIK885568,fundamentals,
88572,CIK88572,fundamentals,
885721,CIK885721,fundamentals,
885975,CIK885975,fundamentals,
885988,CIK885988,fundamentals,
886035,CIK886035,fundamentals,
886093,CIK886093,fundamentals,
886137,CIK886137,fundamentals,
886158,CIK886158,fundamentals,
886171,CIK886171,fundamentals,
886328,CIK886328,fundamentals,
886475,CIK886475,fundamentals,
8868,CIK8868,fundamentals,
886835,CIK886835,fundamentals,
886912,CIK886912,fundamentals,
887149,CIK887149,fundamentals,
887150,CIK887150,fundamentals,
887226,CIK887226,fundamentals,
887247,CIK887247,fundamentals,
887497,CIK887497,fundamentals,
887568,CIK887568,fundamentals,
887637,CIK887637,fundamentals,
887730,CIK887730,fundamentals,
88790,CIK88790,fundamentals,
887919,CIK887919,fundamentals,
887921,CIK887921,fundamentals,
887969,CIK887969,fundamentals,
888002,CIK888002,fundamentals,
888165,CIK888165,fundamentals,
888228,CIK888228,fundamentals,
888471,CIK888471,fundamentals,
888504,CIK888504,fundamentals,
888702,CIK888702,fundamentals,
888719,CIK888719,fundamentals,
888919,CIK888919,fundamentals,
888953,CIK888953,fundamentals,
889123,CIK889123,fundamentals,
889156,CIK889156,fundamentals,
889423,CIK889423,fundamentals,
889428,CIK889428,fundamentals,
889570,CIK889570,fundamentals,
889930,CIK889930,fundamentals,
889936,CIK889936,fundamentals,
890264,CIK890264,fundamentals,
890319,CIK890319,fundamentals,
89041,CIK89041,fundamentals,
890447,CIK890447,fundamentals,
890465,CIK890465,fundamentals,
890491,CIK890491,fundamentals,
890543,CIK890543,fundamentals,
890547,CIK890547,fundamentals,
890634,CIK890634,fundamentals,
890801,CIK890801,fundamentals,
890846,CIK890846,fundamentals,
890908,CIK890908,fundamentals,
890923,CIK890923,fundamentals,
891024,CIK891024,fundamentals,
891098,CIK891098,fundamentals,
891106,CIK891106,fundamentals,
891288,CIK891288,fundamentals,
891293,CIK891293,fundamentals,
89140,CIK89140,fundamentals,
891456,CIK891456,fundamentals,
891919,CIK891919,fundamentals,
892025,CIK892025,fundamentals,
892160,CIK892160,fundamentals,
892222,CIK892222,fundamentals,
892342,CIK892342,fundamentals,
892482,CIK892482,fundamentals,
892537,CIK892537,fundamentals,
89270,CIK89270,fundamentals,
892822,CIK892822,fundamentals,
892832,CIK892832,fundamentals,
892875,CIK892875,fundamentals,
892907,CIK892907,fundamentals,
892986,CIK892986,fundamentals,
892997,CIK892997,fundamentals,
893467,CIK893467,fundamentals,
893691,CIK893691,fundamentals,
894081,CIK894081,fundamentals,
894237,CIK894237,fundamentals,
894245,CIK894245,fundamentals,
894544,CIK894544,fundamentals,
894560,CIK894560,fundamentals,
894738,CIK894738,fundamentals,
894847,CIK894847,fundamentals,
895051,CIK895051,fundamentals,
895329,CIK895329,fundamentals,
895516,CIK895516,fundamentals,
895648,CIK895648,fundamentals,
895650,CIK895650,fundamentals,
895655,CIK895655,fundamentals,
895663,CIK895663,fundamentals,
895665,CIK895665,fundamentals,
895930,CIK895930,fundamentals,
896262,CIK896262,fundamentals,
896400,CIK896400,fundamentals,
896726,CIK896726,fundamentals,
896747,CIK896747,fundamentals,
896778,CIK896778,fundamentals,
896841,CIK896841,fundamentals,
896842,CIK896842,fundamentals,
896985,CIK896985,fundamentals,
897067,CIK897067,fundamentals,
897075,CIK897075,fundamentals,
897315,CIK897315,fundamentals,
897429,CIK897429,fundamentals,
897893,CIK897893,fundamentals,
898037,CIK898037,fundamentals,
898770,CIK898770,fundamentals,
899297,CIK899297,fundamentals,
899394,CIK899394,fundamentals,
899426,CIK899426,fundamentals,
899597,CIK899597,fundamentals,
899647,CIK899647,fundamentals,
899723,CIK899723,fundamentals,
899749,CIK899749,fundamentals,
899866,CIK899866,fundamentals,
899881,CIK899881,fundamentals,
900017,CIK900017,fundamentals,
900349,CIK900349,fundamentals,
900393,CIK900393,fundamentals,
901219,CIK901219,fundamentals,
90144,CIK90144,fundamentals,
901842,CIK901842,fundamentals,
90185,CIK90185,fundamentals,
902274,CIK902274,fundamentals,
902622,CIK902622,fundamentals,
902739,CIK902739,fundamentals,
903127,CIK903127,fundamentals,
903571,CIK903571,fundamentals,
904080,CIK904080,fundamentals,
904163,CIK904163,fundamentals,
904896,CIK904896,fundamentals,
904918,CIK904918,fundamentals,
904978,CIK904978,fundamentals,
904979,CIK904979,fundamentals,
905428,CIK905428,fundamentals,
906192,CIK906192,fundamentals,
906193,CIK906193,fundamentals,
906448,CIK906448,fundamentals,
906780,CIK906780,fundamentals,
907045,CIK907045,fundamentals,
90721,CIK90721,fundamentals,
907562,CIK907562,fundamentals,
907649,CIK907649,fundamentals,
907686,CIK907686,fundamentals,
90794,CIK90794,fundamentals,
908598,CIK908598,fundamentals,
908821,CIK908821,fundamentals,
908837,CIK908837,fundamentals,
909111,CIK909111,fundamentals,
909281,CIK909281,fundamentals,
909791,CIK909791,fundamentals,
909954,CIK909954,fundamentals,
910267,CIK910267,fundamentals,
910322,CIK910322,fundamentals,
910467,CIK910467,fundamentals,
910560,CIK910560,fundamentals,
910679,CIK910679,fundamentals,
910832,CIK910832,fundamentals,
911002,CIK911002,fundamentals,
911109,CIK911109,fundamentals,
911148,CIK911148,fundamentals,
911160,CIK911160,fundamentals,
911326,CIK911326,fundamentals,
911503,CIK911503,fundamentals,
911568,CIK911568,fundamentals,
911583,CIK911583,fundamentals,
911631,CIK911631,fundamentals,
911635,CIK911635,fundamentals,
911649,CIK911649,fundamentals,
911650,CIK911650,fundamentals,
912145,CIK912145,fundamentals,
912183,CIK912183,fundamentals,
912263,CIK912263,fundamentals,
912365,CIK912365,fundamentals,
912382,CIK912382,fundamentals,
912463,CIK912463,fundamentals,
912513,CIK912513,fundamentals,
912603,CIK912603,fundamentals,
912605,CIK912605,fundamentals,
912607,CIK912607,fundamentals,
912750,CIK912750,fundamentals,
912752,CIK912752,fundamentals,
912833,CIK912833,fundamentals,
912844,CIK912844,fundamentals,
912898,CIK912898,fundamentals,
913077,CIK913077,fundamentals,
913165,CIK913165,fundamentals,
913443,CIK913443,fundamentals,
913496,CIK913496,fundamentals,
913497,CIK913497,fundamentals,
913778,CIK913778,fundamentals,
913885,CIK913885,fundamentals,
914024,CIK914024,fundamentals,
914025,CIK914025,fundamentals,
914138,CIK914138,fundamentals,
914142,CIK914142,fundamentals,
914329,CIK914329,fundamentals,
914374,CIK914374,fundamentals,
914397,CIK914397,fundamentals,
914398,CIK914398,fundamentals,
914536,CIK914536,fundamentals,
914537,CIK914537,fundamentals,
914577,CIK914577,fundamentals,
914712,CIK914712,fundamentals,
914747,CIK914747,fundamentals,
914748,CIK914748,fundamentals,
915140,CIK915140,fundamentals,
915324,CIK915324,fundamentals,
915337,CIK915337,fundamentals,
915358,CIK915358,fundamentals,
915735,CIK915735,fundamentals,
915778,CIK915778,fundamentals,
915862,CIK915862,fundamentals,
916085,CIK916085,fundamentals,
916457,CIK916457,fundamentals,
916459,CIK916459,fundamentals,
916529,CIK916529,fundamentals,
916530,CIK916530,fundamentals,
916863,CIK916863,fundamentals,
917032,CIK917032,fundamentals,
91741,CIK91741,fundamentals,
917470,CIK917470,fundamentals,
917491,CIK917491,fundamentals,
917523,CIK917523,fundamentals,
917968,CIK917968,fundamentals,
918160,CIK918160,fundamentals,
918386,CIK918386,fundamentals,
918543,CIK918543,fundamentals,
918580,CIK918580,fundamentals,
918581,CIK918581,fundamentals,
91882,CIK91882,fundamentals,
918946,CIK918946,fundamentals,
918962,CIK918962,fundamentals,
918964,CIK918964,fundamentals,
918997,CIK918997,fundamentals,
919013,CIK919013,fundamentals,
919130,CIK919130,fundamentals,
919134,CIK919134,fundamentals,
919175,CIK919175,fundamentals,
91928,CIK91928,fundamentals,
919443,CIK919443,fundamentals,
919465,CIK919465,fundamentals,
919605,CIK919605,fundamentals,
919628,CIK919628,fundamentals,
919721,CIK919721,fundamentals,
919722,CIK919722,fundamentals,
919742,CIK919742,fundamentals,
919745,CIK919745,fundamentals,
919865,CIK919865,fundamentals,
919956,CIK919956,fundamentals,
920033,CIK920033,fundamentals,
920112,CIK920112,fundamentals,
920321,CIK920321,fundamentals,
920424,CIK920424,fundamentals,
920448,CIK920448,fundamentals,
920465,CIK920465,fundamentals,
920527,CIK920527,fundamentals,
920707,CIK920707,fundamentals,
920990,CIK920990,fundamentals,
921051,CIK921051,fundamentals,
921112,CIK921112,fundamentals,
92116,CIK92116,fundamentals,
921183,CIK921183,fundamentals,
921313,CIK921313,fundamentals,
921500,CIK921500,fundamentals,
921503,CIK921503,fundamentals,
921547,CIK921547,fundamentals,
921560,CIK921560,fundamentals,
921590,CIK921590,fundamentals,
921691,CIK921691,fundamentals,
921768,CIK921768,fundamentals,
921847,CIK921847,fundamentals,
922011,CIK922011,fundamentals,
922204,CIK922204,fundamentals,
922237,CIK922237,fundamentals,
922247,CIK922247,fundamentals,
92232,CIK92232,fundamentals,
922330,CIK922330,fundamentals,
922475,CIK922475,fundamentals,
922487,CIK922487,fundamentals,
922612,CIK922612,fundamentals,
922717,CIK922717,fundamentals,
922863,CIK922863,fundamentals,
923118,CIK923118,fundamentals,
923168,CIK923168,fundamentals,
923284,CIK923284,fundamentals,
9235,CIK9235,fundamentals,
923571,CIK923571,fundamentals,
923603,CIK923603,fundamentals,
923649,CIK923649,fundamentals,
923660,CIK923660,fundamentals,
924124,CIK924124,fundamentals,
92416,CIK92416,fundamentals,
924642,CIK924642,fundamentals,
924717,CIK924717,fundamentals,
925043,CIK925043,fundamentals,
925173,CIK925173,fundamentals,
92521,CIK92521,fundamentals,
925263,CIK925263,fundamentals,
925266,CIK925266,fundamentals,
925306,CIK925306,fundamentals,
925535,CIK925535,fundamentals,
925645,CIK925645,fundamentals,
925660,CIK925660,fundamentals,
925661,CIK925661,fundamentals,
926164,CIK926164,fundamentals,
926287,CIK926287,fundamentals,
9263,CIK9263,fundamentals,
926660,CIK926660,fundamentals,
926761,CIK926761,fundamentals,
92679,CIK92679,fundamentals,
926843,CIK926843,fundamentals,
926844,CIK926844,fundamentals,
926865,CIK926865,fundamentals,
927355,CIK927355,fundamentals,
927417,CIK927417,fundamentals,
927472,CIK927472,fundamentals,
927569,CIK927569,fundamentals,
927720,CIK927720,fundamentals,
927761,CIK927761,fundamentals,
927807,CIK927807,fundamentals,
928022,CIK928022,fundamentals,
928375,CIK928375,fundamentals,
928421,CIK928421,fundamentals,
928447,CIK928447,fundamentals,
928592,CIK928592,fundamentals,
928659,CIK928659,fundamentals,
928835,CIK928835,fundamentals,
928953,CIK928953,fundamentals,
929452,CIK929452,fundamentals,
929545,CIK929545,fundamentals,
929887,CIK929887,fundamentals,
929920,CIK929920,fundamentals,
929921,CIK929921,fundamentals,
929940,CIK929940,fundamentals,
929994,CIK929994,fundamentals,
930184,CIK930184,fundamentals,
930364,CIK930364,fundamentals,
930405,CIK930405,fundamentals,
930553,CIK930553,fundamentals,
930775,CIK930775,fundamentals,
930803,CIK930803,fundamentals,
930810,CIK930810,fundamentals,
930835,CIK930835,fundamentals,
931058,CIK931058,fundamentals,
931059,CIK931059,fundamentals,
931182,CIK931182,fundamentals,
931336,CIK931336,fundamentals,
931584,CIK931584,fundamentals,
931683,CIK931683,fundamentals,
931799,CIK931799,fundamentals,
931948,CIK931948,fundamentals,
93205,CIK93205,fundamentals,
932111,CIK932111,fundamentals,
932136,CIK932136,fundamentals,
932372,CIK932372,fundamentals,
932628,CIK932628,fundamentals,
932699,CIK932699,fundamentals,
933136,CIK933136,fundamentals,
933141,CIK933141,fundamentals,
933425,CIK933425,fundamentals,
933590,CIK933590,fundamentals,
933738,CIK933738,fundamentals,
93384,CIK93384,fundamentals,
9342,CIK9342,fundamentals,
934306,CIK934306,fundamentals,
934445,CIK934445,fundamentals,
934448,CIK934448,fundamentals,
934473,CIK934473,fundamentals,
93451,CIK93451,fundamentals,
934538,CIK934538,fundamentals,
934543,CIK934543,fundamentals,
934547,CIK934547,fundamentals,
93456,CIK93456,fundamentals,
9346,CIK9346,fundamentals,
934612,CIK934612,fundamentals,
934648,CIK934648,fundamentals,
934739,CIK934739,fundamentals,
934796,CIK934796,fundamentals,
934936,CIK934936,fundamentals,
935226,CIK935226,fundamentals,
935493,CIK935493,fundamentals,
935494,CIK935494,fundamentals,
935724,CIK935724,fundamentals,
93631,CIK93631,fundamentals,
936402,CIK936402,fundamentals,
936446,CIK936446,fundamentals,
93676,CIK93676,fundamentals,
937136,CIK937136,fundamentals,
937252,CIK937252,fundamentals,
937834,CIK937834,fundamentals,
937941,CIK937941,fundamentals,
93859,CIK93859,fundamentals,
940329,CIK940329,fundamentals,
940332,CIK940332,fundamentals,
941020,CIK941020,fundamentals,
941138,CIK941138,fundamentals,
941436,CIK941436,fundamentals,
941548,CIK941548,fundamentals,
941604,CIK941604,fundamentals,
941685,CIK941685,fundamentals,
942650,CIK942650,fundamentals,
943110,CIK943110,fundamentals,
943117,CIK943117,fundamentals,
943119,CIK943119,fundamentals,
943184,CIK943184,fundamentals,
943320,CIK943320,fundamentals,
943324,CIK943324,fundamentals,
943580,CIK943580,fundamentals,
943823,CIK943823,fundamentals,
943861,CIK943861,fundamentals,
943894,CIK943894,fundamentals,
943904,CIK943904,fundamentals,
943906,CIK943906,fundamentals,
944130,CIK944130,fundamentals,
944136,CIK944136,fundamentals,
944314,CIK944314,fundamentals,
944480,CIK944480,fundamentals,
944508,CIK944508,fundamentals,
944696,CIK944696,fundamentals,
944739,CIK944739,fundamentals,
944765,CIK944765,fundamentals,
944792,CIK944792,fundamentals,
944868,CIK944868,fundamentals,
945235,CIK945235,fundamentals,
945384,CIK945384,fundamentals,
945436,CIK945436,fundamentals,
945617,CIK945617,fundamentals,
945634,CIK945634,fundamentals,
945699,CIK945699,fundamentals,
945764,CIK945764,fundamentals,
945828,CIK945828,fundamentals,
945989,CIK945989,fundamentals,
946090,CIK946090,fundamentals,
94610,CIK94610,fundamentals,
946155,CIK946155,fundamentals,
946454,CIK946454,fundamentals,
946647,CIK946647,fundamentals,
946822,CIK946822,fundamentals,
946823,CIK946823,fundamentals,
946840,CIK946840,fundamentals,
947011,CIK947011,fundamentals,
947440,CIK947440,fundamentals,
947559,CIK947559,fundamentals,
94784,CIK94784,fundamentals,
947969,CIK947969,fundamentals,
948072,CIK948072,fundamentals,
948218,CIK948218,fundamentals,
948368,CIK948368,fundamentals,
948426,CIK948426,fundamentals,
